"user_id","itemid","similar_item"
"382250","6352","15345"
"38250","10840","22094"
"38250","11080","17959"
"38250","11176","12394"
"38250","11857","16100"
"38250","12271","20555"
"38250","14265","17590"
"38250","15934","12899"
"38250","17087","17060"
"38250","17590","14265"
"38250","18024","3438"
"38250","18730","14182"
"38250","18805","17214"
"38250","18835","11767"
"38250","20300","1335"
"38250","22489","13701"
"38250","2257","10740"
"38250","23214","11781"
"38250","24541","10151"
"38250","25260","11767"
"38250","2610","16768"
"38250","27625","10948"
"38250","29203","22359"
"38250","3647","1000"
"38250","3740","10635"
"38250","4411","26523"
"38250","4949","11176"
"38250","554","15405"
"38250","5845","11734"
"38250","6096","11482"
"38250","7096","13776"
"38250","8719","11793"
"38250","9111","17959"
"38250","9657","1390"
"3846250","1080","11882"
"3846250","11882","1080"
"3846250","12220","11448"
"3846250","17449","28616"
"3846250","18805","17214"
"3846250","20127","14248"
"3846250","21110","7680"
"3846250","2257","10740"
"3846250","23143","1080"
"3846250","25372","14248"
"3846250","2826","1080"
"3846250","4731","2179"
"3861500","11080","17959"
"3861500","20470","9899"
"3861500","28270","15019"
"3861500","4949","11176"
"3861500","6148","10393"
"3861500","679","11519"
"3861500","7868","9899"
"3861500","9899","12055"
"3892750","15138","11101"
"3892750","5429","13067"
"3895750","3627","10193"
"3895750","5429","13067"
"3895750","911","10151"
"3895750","9392","10258"
"3913250","11849","1000"
"3913250","12220","11448"
"3913250","12285","10171"
"3913250","12394","12737"
"3913250","14020","4039"
"3913250","14603","24704"
"3913250","1461","11328"
"3913250","16500","10151"
"3913250","17181","28286"
"3913250","20154","24459"
"3913250","21110","7680"
"3913250","22583","18026"
"3913250","241","11687"
"3913250","2655","16768"
"3913250","27625","10948"
"3913250","28184","5131"
"3913250","29203","22359"
"3913250","4172","12173"
"3913250","4235","9948"
"3913250","8628","16463"
"3913250","8689","4949"
"3913250","9948","4235"
"393250","11176","12394"
"393250","14917","14065"
"393250","1666","10635"
"393250","19394","13883"
"393250","21838","24172"
"393250","2257","10740"
"393250","22963","23782"
"393250","25488","11060"
"393250","26716","18183"
"393250","26722","11052"
"393250","2891","13354"
"393250","29099","10082"
"393250","2963","18388"
"393250","3775","614"
"393250","4949","11176"
"393250","519","4949"
"393250","6331","23013"
"393250","679","11519"
"393250","7061","155"
"393250","8643","23779"
"393250","934","28399"
"3952000","10176","18678"
"3952000","10680","16463"
"3952000","10741","1282"
"3952000","10840","22094"
"3952000","11328","12209"
"3952000","11330","26614"
"3952000","12220","11448"
"3952000","13701","1739"
"3952000","14182","11793"
"3952000","14887","10635"
"3952000","15315","12541"
"3952000","15584","7061"
"3952000","15784","18612"
"3952000","16420","25214"
"3952000","16463","8628"
"3952000","1666","10635"
"3952000","18805","17214"
"3952000","19379","1010"
"3952000","19829","18388"
"3952000","20154","24459"
"3952000","2128","11328"
"3952000","22749","14319"
"3952000","2367","10690"
"3952000","26699","13757"
"3952000","27056","18075"
"3952000","2739","27638"
"3952000","27567","13067"
"3952000","27615","10741"
"3952000","3627","10193"
"3952000","4479","11776"
"3952000","617","22633"
"3952000","6571","12586"
"3952000","6880","9472"
"3952000","9111","17959"
"3954500","14360","11052"
"3954500","14894","16217"
"3954500","15584","7061"
"3954500","15860","15584"
"3954500","16343","1666"
"3954500","21995","12576"
"3954500","26288","10151"
"3954500","28410","1771"
"3954500","29547","11730"
"3954500","9567","11448"
"3963750","10014","26523"
"3963750","11080","17959"
"3963750","11176","12394"
"3963750","11329","11951"
"3963750","11330","26614"
"3963750","11857","16100"
"3963750","11864","13757"
"3963750","12173","18628"
"3963750","12586","845"
"3963750","12606","10948"
"3963750","12647","16836"
"3963750","12853","6299"
"3963750","13020","13247"
"3963750","13737","16624"
"3963750","14020","4039"
"3963750","14048","9912"
"3963750","14261","17061"
"3963750","15173","10082"
"3963750","15617","27096"
"3963750","15645","17348"
"3963750","15934","12899"
"3963750","16624","23475"
"3963750","16818","16116"
"3963750","17606","4003"
"3963750","17770","19416"
"3963750","17958","22099"
"3963750","18075","10948"
"3963750","18180","26614"
"3963750","18730","14182"
"3963750","18741","3647"
"3963750","19416","12068"
"3963750","19421","22313"
"3963750","19514","22095"
"3963750","20146","15344"
"3963750","20279","12680"
"3963750","20803","21140"
"3963750","21067","11638"
"3963750","21337","28675"
"3963750","21372","16376"
"3963750","215","12162"
"3963750","21657","25169"
"3963750","21796","1335"
"3963750","21919","12795"
"3963750","22393","14930"
"3963750","22547","11060"
"3963750","23475","1390"
"3963750","23662","10393"
"3963750","23793","527"
"3963750","24193","1366"
"3963750","251","11060"
"3963750","25260","11767"
"3963750","25381","20548"
"3963750","25488","11060"
"3963750","26341","15344"
"3963750","26614","11330"
"3963750","2669","15217"
"3963750","26699","13757"
"3963750","26972","10258"
"3963750","27514","8261"
"3963750","28184","5131"
"3963750","28641","13067"
"3963750","3228","11679"
"3963750","3809","16624"
"3963750","4479","11776"
"3963750","4595","20180"
"3963750","4775","16406"
"3963750","4949","11176"
"3963750","5254","12795"
"3963750","6352","15345"
"3963750","7096","13776"
"3963750","7356","16624"
"3963750","7827","19339"
"3963750","7943","10258"
"3963750","7990","11734"
"3963750","911","10151"
"3963750","9549","13226"
"3963750","9912","14048"
"3977750","1037","19574"
"3977750","1461","11328"
"3977750","16463","8628"
"3977750","17013","27406"
"3977750","17060","13380"
"3977750","17087","17060"
"3977750","1962","21092"
"3977750","25596","10133"
"3977750","5848","10151"
"3977750","934","28399"
"3981750","11029","15935"
"3981750","11196","13942"
"3981750","12220","11448"
"3981750","13784","12865"
"3981750","14020","4039"
"3981750","14153","10635"
"3981750","14294","10258"
"3981750","143","5324"
"3981750","14451","14248"
"3981750","14887","10635"
"3981750","15307","18958"
"3981750","15602","23143"
"3981750","15734","13430"
"3981750","16463","8628"
"3981750","16540","10461"
"3981750","1666","10635"
"3981750","17013","27406"
"3981750","17348","1222"
"3981750","1831","11448"
"3981750","18730","14182"
"3981750","19539","2513"
"3981750","20484","20207"
"3981750","21911","12656"
"3981750","22280","12610"
"3981750","2257","10740"
"3981750","23143","1080"
"3981750","24196","12899"
"3981750","25260","11767"
"3981750","26006","10393"
"3981750","2655","16768"
"3981750","27791","28463"
"3981750","2826","1080"
"3981750","29203","22359"
"3981750","29385","23549"
"3981750","3228","11679"
"3981750","3382","15617"
"3981750","3438","10082"
"3981750","4411","26523"
"3981750","5081","10461"
"3981750","5185","15602"
"3981750","6988","27191"
"3981750","7105","21838"
"3981750","7411","2179"
"4004500","10532","10193"
"4004500","12220","11448"
"4004500","12586","845"
"4004500","14261","17061"
"4004500","15315","12541"
"4004500","1591","11410"
"4004500","16939","15032"
"4004500","18697","25381"
"4004500","19514","22095"
"4004500","19686","6571"
"4004500","21110","7680"
"4004500","21838","24172"
"4004500","22393","14930"
"4004500","26546","11670"
"4004500","2683","12220"
"4004500","2729","10895"
"4004500","3536","15258"
"4004500","4949","11176"
"4004500","554","15405"
"4004500","6571","12586"
"4004500","7248","1000"
"4025000","12220","11448"
"4025000","18024","3438"
"4025000","22583","18026"
"4025000","23793","527"
"4025000","3627","10193"
"4035250","11159","1079"
"4035250","11176","12394"
"4035250","13020","13247"
"4035250","1390","23475"
"4035250","15584","7061"
"4035250","18730","14182"
"4035250","21715","13701"
"4035250","22043","14393"
"4035250","25193","12758"
"4035250","27155","10393"
"4035250","28710","11687"
"4035250","3135","15019"
"4035250","3185","10258"
"4035250","3423","9340"
"4035250","5268","2033"
"4035250","6571","12586"
"4035250","7963","10082"
"4035250","8278","13494"
"4035250","8630","13394"
"4035250","911","10151"
"4035250","9340","3423"
"4037500","25372","14248"
"4047000","11679","3913"
"4047000","13757","17081"
"4047000","178","11687"
"4047000","18353","1000"
"4047000","18712","26737"
"4047000","18805","17214"
"4047000","21657","25169"
"4047000","22043","14393"
"4047000","22371","11670"
"4047000","22547","11060"
"4047000","23928","21336"
"4047000","2655","16768"
"4047000","26605","8637"
"4047000","26737","15258"
"4047000","4571","19416"
"4047000","4595","20180"
"4047000","5834","13701"
"4047000","8173","11793"
"405000","15138","11101"
"405000","15661","15192"
"405000","1831","11448"
"405000","19394","13883"
"405000","23241","21865"
"405000","25372","14248"
"405000","2655","16768"
"405000","29490","4147"
"405000","3135","15019"
"4054000","11304","24088"
"4054000","24088","11304"
"4054000","28124","11304"
"4054000","9090","11304"
"4059500","10694","19523"
"4059500","11080","17959"
"4059500","11176","12394"
"4059500","12394","12737"
"4059500","13247","25349"
"4059500","13450","16009"
"4059500","14020","4039"
"4059500","14580","10171"
"4059500","1461","11328"
"4059500","16463","8628"
"4059500","16540","10461"
"4059500","18489","20701"
"4059500","19166","11638"
"4059500","19890","18905"
"4059500","20555","8226"
"4059500","24869","15192"
"4059500","26972","10258"
"4059500","27446","1950"
"4059500","27514","8261"
"4059500","3536","15258"
"4059500","3804","13776"
"4059500","4078","16343"
"4059500","4571","19416"
"4059500","6246","1385"
"4063000","11196","13942"
"4063000","11524","7037"
"4063000","12055","3850"
"4063000","14226","16670"
"4063000","14573","19574"
"4063000","19974","19328"
"4063000","25488","11060"
"4063000","25960","23342"
"4063000","4039","11524"
"4063000","4571","19416"
"4063000","6104","1041"
"4063000","6148","10393"
"4063000","7737","27407"
"4073250","11080","17959"
"4073250","13592","11410"
"4073250","15935","11029"
"4073250","17237","15019"
"4073250","21067","11638"
"4073250","26434","2033"
"4073250","26959","22621"
"4073250","7354","24616"
"4073250","7737","27407"
"4087750","12433","19328"
"4087750","26605","8637"
"4087750","26883","18026"
"4087750","27791","28463"
"4087750","7868","9899"
"4097500","4694","9072"
"4097500","6672","11060"
"4097500","9620","12052"
"4102750","1752","11734"
"4102750","18712","26737"
"4102750","20585","22523"
"4102750","22523","20585"
"4102750","5267","1630"
"4115500","18024","3438"
"4115500","21899","26619"
"4115500","26619","10258"
"4115500","2826","1080"
"4118250","11196","13942"
"4118250","11767","12168"
"4118250","1461","11328"
"4118250","15138","11101"
"4118250","1591","11410"
"4118250","19394","13883"
"4118250","19891","2000"
"4118250","20127","14248"
"4118250","3228","11679"
"4118250","4059","1773"
"4118250","5185","15602"
"4118250","7963","10082"
"4118250","9899","12055"
"4133750","10176","18678"
"4133750","10893","22393"
"4133750","13450","16009"
"4133750","14119","13757"
"4133750","14248","14451"
"4133750","14451","14248"
"4133750","14580","10171"
"4133750","1461","11328"
"4133750","14930","10308"
"4133750","1548","18080"
"4133750","16668","19102"
"4133750","16754","16463"
"4133750","20127","14248"
"4133750","21110","7680"
"4133750","25372","14248"
"4133750","26722","11052"
"4133750","27637","10308"
"4133750","2826","1080"
"4133750","29203","22359"
"4133750","4731","2179"
"4133750","5264","18167"
"4133750","569","28899"
"4133750","684","17748"
"4133750","6980","20872"
"4133750","8628","16463"
"4153000","11080","17959"
"4153000","12173","18628"
"4153000","13265","12865"
"4153000","1392","10866"
"4153000","15269","23198"
"4153000","1731","10082"
"4153000","17640","13226"
"4153000","17823","27912"
"4153000","17921","20048"
"4153000","18075","10948"
"4153000","18353","1000"
"4153000","19416","12068"
"4153000","20048","17921"
"4153000","21883","17921"
"4153000","23662","10393"
"4153000","24541","10151"
"4153000","26288","10151"
"4153000","2891","13354"
"4153000","29099","10082"
"4153000","3228","11679"
"4153000","4571","19416"
"4153000","5043","1335"
"4153000","5661","1000"
"4153000","617","22633"
"4153000","8943","20154"
"4153000","9111","17959"
"4153000","9620","12052"
"4153000","9912","14048"
"415500","10893","22393"
"415500","13017","27437"
"415500","13084","14490"
"415500","15934","12899"
"415500","16670","19745"
"415500","18024","3438"
"415500","27437","1000"
"415500","28694","13017"
"415500","3151","13701"
"415500","5799","11029"
"415500","5848","10151"
"415500","614","20154"
"415500","7542","26614"
"415500","7868","9899"
"415500","7975","15345"
"415500","8689","4949"
"417250","11101","5936"
"417250","14182","11793"
"417250","14580","10171"
"417250","15584","7061"
"417250","17642","12431"
"417250","19514","22095"
"417250","2128","11328"
"417250","21838","24172"
"417250","22749","14319"
"417250","26800","21838"
"417250","28463","11951"
"417250","3190","12576"
"417250","7762","10741"
"417250","8719","11793"
"417250","9549","13226"
"4184250","11080","17959"
"4184250","11176","12394"
"4184250","11687","241"
"4184250","11767","12168"
"4184250","12008","10133"
"4184250","12055","3850"
"4184250","12220","11448"
"4184250","14020","4039"
"4184250","14153","10635"
"4184250","14486","10258"
"4184250","15315","12541"
"4184250","15584","7061"
"4184250","15617","27096"
"4184250","15645","17348"
"4184250","1666","10635"
"4184250","17640","13226"
"4184250","1771","24844"
"4184250","178","11687"
"4184250","18730","14182"
"4184250","20180","27977"
"4184250","21140","20803"
"4184250","21565","11263"
"4184250","2257","10740"
"4184250","22633","617"
"4184250","22843","15249"
"4184250","23779","11638"
"4184250","23928","21336"
"4184250","241","11687"
"4184250","24601","6597"
"4184250","24922","28166"
"4184250","25289","1788"
"4184250","255","13240"
"4184250","27446","1950"
"4184250","27625","10948"
"4184250","28710","11687"
"4184250","29547","11730"
"4184250","2999","12795"
"4184250","3390","10393"
"4184250","3719","24409"
"4184250","4039","11524"
"4184250","4300","17926"
"4184250","4411","26523"
"4184250","4949","11176"
"4184250","5094","9472"
"4184250","5254","12795"
"4184250","6597","24601"
"4184250","6665","10740"
"4184250","7059","7037"
"4184250","7096","13776"
"4184250","8261","27514"
"4184250","8637","10895"
"4184250","8689","4949"
"4184250","8719","11793"
"418500","18002","15887"
"4186500","11196","13942"
"4186500","12394","12737"
"4186500","24196","12899"
"4186500","27092","1218"
"4186500","7105","21838"
"4189500","14182","11793"
"4189500","215","12162"
"4189500","2251","15414"
"4189500","9671","1000"
"4193750","10872","11060"
"4193750","14048","9912"
"4193750","17959","1731"
"4193750","18730","14182"
"4193750","21657","25169"
"4193750","22843","15249"
"4193750","23662","10393"
"4193750","23779","11638"
"4193750","29547","11730"
"4193750","398","10258"
"4193750","6431","14261"
"4193750","6947","2764"
"4193750","9549","13226"
"4195500","12285","10171"
"4195500","12717","10082"
"4195500","13084","14490"
"4195500","14486","10258"
"4195500","14573","19574"
"4195500","15315","12541"
"4195500","155","11328"
"4195500","16500","10151"
"4195500","16944","13701"
"4195500","17061","11328"
"4195500","17958","22099"
"4195500","18905","19890"
"4195500","19416","12068"
"4195500","19421","22313"
"4195500","20386","10258"
"4195500","20456","26298"
"4195500","20661","11670"
"4195500","20694","11638"
"4195500","21067","11638"
"4195500","2198","1041"
"4195500","25733","13883"
"4195500","26160","11328"
"4195500","26288","10151"
"4195500","27407","7737"
"4195500","27791","28463"
"4195500","28418","11638"
"4195500","28453","1119"
"4195500","28662","27407"
"4195500","3382","15617"
"4195500","3699","10171"
"4195500","4039","11524"
"4195500","4953","21160"
"4195500","5590","28399"
"4195500","6571","12586"
"4195500","6839","17449"
"4195500","7737","27407"
"4195500","7856","11328"
"42000","10133","11826"
"42000","10928","8489"
"42000","11499","1041"
"42000","11578","11052"
"42000","11687","241"
"42000","13390","17181"
"42000","14248","14451"
"42000","16722","11734"
"42000","18024","3438"
"42000","19973","10740"
"42000","20154","24459"
"42000","22113","22577"
"42000","22280","12610"
"42000","23656","19574"
"42000","23748","22994"
"42000","239","10393"
"42000","24616","6051"
"42000","26605","8637"
"42000","27096","15617"
"42000","27659","10193"
"42000","28481","22552"
"42000","28687","6152"
"42000","29203","22359"
"42000","5157","11328"
"42000","7248","1000"
"42000","7856","11328"
"42000","8890","11578"
"42000","9392","10258"
"42000","9842","16854"
"42000","9846","10258"
"4215750","1037","19574"
"4215750","10532","10193"
"4215750","11080","17959"
"4215750","11196","13942"
"4215750","11329","11951"
"4215750","11431","10970"
"4215750","11482","5594"
"4215750","11670","18491"
"4215750","11679","3913"
"4215750","11687","241"
"4215750","11793","3979"
"4215750","11939","24841"
"4215750","12173","18628"
"4215750","1222","11793"
"4215750","12285","10171"
"4215750","12431","17642"
"4215750","12647","16836"
"4215750","12674","16768"
"4215750","12729","14209"
"4215750","12758","12795"
"4215750","13240","14161"
"4215750","13592","11410"
"4215750","1390","23475"
"4215750","14226","16670"
"4215750","14261","17061"
"4215750","14415","12795"
"4215750","14573","19574"
"4215750","14580","10171"
"4215750","14796","11060"
"4215750","15138","11101"
"4215750","15192","15931"
"4215750","15390","1962"
"4215750","15921","17732"
"4215750","16722","11734"
"4215750","16854","19742"
"4215750","16952","15089"
"4215750","17237","15019"
"4215750","17352","11060"
"4215750","17706","10393"
"4215750","1773","7850"
"4215750","18183","23826"
"4215750","18227","12736"
"4215750","18353","1000"
"4215750","18465","22950"
"4215750","18491","11060"
"4215750","18572","15345"
"4215750","18730","14182"
"4215750","18805","17214"
"4215750","18990","16854"
"4215750","19328","4270"
"4215750","19416","12068"
"4215750","19514","22095"
"4215750","19574","23656"
"4215750","20180","27977"
"4215750","20184","12795"
"4215750","20386","10258"
"4215750","20555","8226"
"4215750","20585","22523"
"4215750","20661","11670"
"4215750","20823","17835"
"4215750","21067","11638"
"4215750","21092","1962"
"4215750","21110","7680"
"4215750","21796","1335"
"4215750","21838","24172"
"4215750","21847","26168"
"4215750","21925","10690"
"4215750","2198","1041"
"4215750","22393","14930"
"4215750","2257","10740"
"4215750","22577","19632"
"4215750","22732","2436"
"4215750","23013","15414"
"4215750","23656","19574"
"4215750","23662","10393"
"4215750","23793","527"
"4215750","23928","21336"
"4215750","24172","17823"
"4215750","24306","18967"
"4215750","24541","10151"
"4215750","24601","6597"
"4215750","24669","2999"
"4215750","24907","11730"
"4215750","2513","19539"
"4215750","25381","20548"
"4215750","25488","11060"
"4215750","26114","12865"
"4215750","26121","13450"
"4215750","26605","8637"
"4215750","2685","19574"
"4215750","26972","10258"
"4215750","2739","27638"
"4215750","27487","15414"
"4215750","27501","11263"
"4215750","28059","18026"
"4215750","28164","14567"
"4215750","28378","18180"
"4215750","28391","1539"
"4215750","28641","13067"
"4215750","29099","10082"
"4215750","29375","17835"
"4215750","2963","18388"
"4215750","3181","12865"
"4215750","3228","11679"
"4215750","4125","19574"
"4215750","4281","19574"
"4215750","4571","19416"
"4215750","4578","17331"
"4215750","4595","20180"
"4215750","4691","1917"
"4215750","4775","16406"
"4215750","4958","27625"
"4215750","5429","13067"
"4215750","5661","1000"
"4215750","5845","11734"
"4215750","5848","10151"
"4215750","5876","27191"
"4215750","5912","11328"
"4215750","599","10690"
"4215750","6051","24616"
"4215750","6104","1041"
"4215750","6548","16361"
"4215750","6665","10740"
"4215750","6672","11060"
"4215750","7105","21838"
"4215750","7208","16169"
"4215750","7230","19339"
"4215750","7354","24616"
"4215750","8307","12647"
"4215750","8628","16463"
"4215750","8637","10895"
"4215750","8689","4949"
"4215750","8842","11328"
"4215750","9030","9829"
"4215750","911","10151"
"4215750","9220","29202"
"4215750","9392","10258"
"4215750","949","11776"
"4215750","9563","5429"
"4215750","9567","11448"
"4215750","9620","12052"
"4215750","9709","23622"
"4215750","9829","9030"
"4215750","9842","16854"
"4215750","993","251"
"425500","10480","27328"
"425500","12285","10171"
"425500","13450","16009"
"425500","9563","5429"
"4256000","1031","11793"
"4256000","10840","22094"
"4256000","10948","12606"
"4256000","11849","1000"
"4256000","12977","14922"
"4256000","13067","16609"
"4256000","1335","17400"
"4256000","14065","14917"
"4256000","14153","10635"
"4256000","14319","26180"
"4256000","14490","13084"
"4256000","16331","17348"
"4256000","16944","13701"
"4256000","18353","1000"
"4256000","18741","3647"
"4256000","19421","22313"
"4256000","21092","1962"
"4256000","21372","16376"
"4256000","217","12865"
"4256000","21975","11888"
"4256000","22749","14319"
"4256000","22963","23782"
"4256000","23019","7692"
"4256000","23928","21336"
"4256000","2476","10258"
"4256000","24869","15192"
"4256000","24944","10258"
"4256000","25086","11767"
"4256000","25366","10928"
"4256000","26006","10393"
"4256000","26288","10151"
"4256000","27791","28463"
"4256000","27927","12795"
"4256000","28369","7943"
"4256000","3074","12865"
"4256000","3626","18967"
"4256000","3999","12795"
"4256000","4807","15784"
"4256000","5661","1000"
"4256000","5848","10151"
"4256000","6148","10393"
"4256000","642","10368"
"4256000","6542","12656"
"4256000","7692","23019"
"4256000","7762","10741"
"4256000","911","10151"
"4256000","9392","10258"
"4256500","16913","10082"
"4256500","17405","17348"
"4256500","22280","12610"
"4256500","24922","28166"
"4256500","27514","8261"
"4256500","29547","11730"
"4256500","6868","10258"
"4256500","7868","9899"
"4259500","11176","12394"
"4259500","12541","10308"
"4259500","15019","24764"
"4259500","15315","12541"
"4259500","15934","12899"
"4259500","16540","10461"
"4259500","17959","1731"
"4259500","18024","3438"
"4259500","18712","26737"
"4259500","18730","14182"
"4259500","18805","17214"
"4259500","19416","12068"
"4259500","19514","22095"
"4259500","20180","27977"
"4259500","21593","20800"
"4259500","22749","14319"
"4259500","23628","13776"
"4259500","251","11060"
"4259500","25260","11767"
"4259500","26605","8637"
"4259500","26737","15258"
"4259500","27346","16217"
"4259500","28391","1539"
"4259500","3135","15019"
"4259500","4571","19416"
"4259500","4949","11176"
"4259500","7868","9899"
"4259500","8005","3135"
"4259500","9111","17959"
"4259500","9549","13226"
"4259500","9567","11448"
"4304250","1155","27328"
"4304250","11776","3047"
"4304250","14226","16670"
"4304250","14902","1155"
"4304250","17640","13226"
"4304250","22393","14930"
"4304250","27328","10480"
"4304250","679","11519"
"4317250","10014","26523"
"4317250","10584","3051"
"4317250","10893","22393"
"4317250","10970","11431"
"4317250","12173","18628"
"4317250","12220","11448"
"4317250","13067","16609"
"4317250","18180","26614"
"4317250","18628","12173"
"4317250","20154","24459"
"4317250","20979","10635"
"4317250","22029","12173"
"4317250","26288","10151"
"4317250","2655","16768"
"4317250","28855","17972"
"4317250","3458","10584"
"4317250","4172","12173"
"4317250","5619","12173"
"4317250","7233","13394"
"4317250","8338","12173"
"4336750","12220","11448"
"4336750","12285","10171"
"4336750","15672","11519"
"4336750","16463","8628"
"4336750","21110","7680"
"4336750","21919","12795"
"4336750","569","28899"
"4336750","934","28399"
"434750","11939","24841"
"434750","12394","12737"
"434750","12656","27511"
"434750","15315","12541"
"434750","18075","10948"
"434750","18741","3647"
"434750","19973","10740"
"434750","20297","10690"
"434750","20411","16865"
"434750","21110","7680"
"434750","21911","12656"
"434750","23019","7692"
"434750","24196","12899"
"434750","25086","11767"
"434750","2669","15217"
"434750","26771","6656"
"434750","27511","12656"
"434750","2771","12865"
"434750","29547","11730"
"434750","3228","11679"
"434750","3536","15258"
"434750","4571","19416"
"434750","5310","17748"
"434750","6542","12656"
"434750","7105","21838"
"434750","7963","10082"
"434750","8719","11793"
"434750","9563","5429"
"4370750","13494","8278"
"4370750","14294","10258"
"4370750","15584","7061"
"4370750","16343","1666"
"4370750","1666","10635"
"4370750","17024","14795"
"4370750","20831","18743"
"4370750","21975","11888"
"4370750","24088","11304"
"4370750","2655","16768"
"4370750","27092","1218"
"4370750","27155","10393"
"4370750","27791","28463"
"4370750","2826","1080"
"4370750","4078","16343"
"4370750","7868","9899"
"4376250","10741","1282"
"4376250","11524","7037"
"4376250","12790","16155"
"4376250","13067","16609"
"4376250","14580","10171"
"4376250","14596","7150"
"4376250","15631","16155"
"4376250","16155","18281"
"4376250","16217","19258"
"4376250","1758","16865"
"4376250","18281","16155"
"4376250","19379","1010"
"4376250","19993","16155"
"4376250","21110","7680"
"4376250","21225","16155"
"4376250","25372","14248"
"4376250","25488","11060"
"4376250","26722","11052"
"4376250","27407","7737"
"4376250","27637","10308"
"4376250","28164","14567"
"4376250","4220","10584"
"4376250","4479","11776"
"4376250","5324","143"
"4376250","7680","21110"
"4376250","7868","9899"
"4376250","8338","12173"
"4376250","8689","4949"
"4376250","8763","19252"
"4378500","11857","16100"
"4378500","13020","13247"
"4378500","16100","11857"
"4378500","19702","22609"
"4378500","20388","16406"
"4378500","22947","11857"
"4378500","22950","18465"
"4378500","23779","11638"
"4378500","23782","17823"
"4378500","27791","28463"
"4378500","2826","1080"
"4378500","29203","22359"
"4378500","4731","2179"
"4378500","5043","1335"
"4378500","5661","1000"
"4378500","7105","21838"
"4378500","8637","10895"
"4378500","8689","4949"
"439000","10151","11665"
"439000","10171","11904"
"439000","1041","11499"
"439000","10726","13450"
"439000","11080","17959"
"439000","11329","11951"
"439000","11499","1041"
"439000","11793","3979"
"439000","13450","16009"
"439000","14020","4039"
"439000","14261","17061"
"439000","1481","2613"
"439000","14902","1155"
"439000","15645","17348"
"439000","1591","11410"
"439000","16821","1041"
"439000","18353","1000"
"439000","18835","11767"
"439000","20146","15344"
"439000","20180","27977"
"439000","20279","12680"
"439000","21657","25169"
"439000","2198","1041"
"439000","2251","15414"
"439000","2257","10740"
"439000","24060","1041"
"439000","241","11687"
"439000","24486","11767"
"439000","25289","1788"
"439000","25415","1041"
"439000","26608","17449"
"439000","26722","11052"
"439000","27511","12656"
"439000","28410","1771"
"439000","28463","11951"
"439000","29547","11730"
"439000","3228","11679"
"439000","3362","1041"
"439000","3390","10393"
"439000","4221","1041"
"439000","6104","1041"
"439000","6148","10393"
"439000","647","10171"
"439000","679","11519"
"439000","7096","13776"
"439000","7105","21838"
"439000","7868","9899"
"439000","8719","11793"
"439000","953","19217"
"439000","9567","11448"
"4392000","11176","12394"
"4392000","14020","4039"
"4392000","18835","11767"
"4392000","19514","22095"
"4392000","21838","24172"
"4392000","2610","16768"
"4392000","26716","18183"
"4392000","28410","1771"
"4392000","4949","11176"
"4392000","6148","10393"
"4399750","2655","16768"
"4399750","5429","13067"
"4399750","6148","10393"
"4399750","679","11519"
"4399750","7354","24616"
"4399750","8689","4949"
"4399750","9829","9030"
"4421250","11080","17959"
"4421250","13888","10066"
"4421250","1591","11410"
"4421250","21672","1630"
"4421250","2257","10740"
"4421250","7105","21838"
"4423500","10176","18678"
"4423500","11687","241"
"4423500","18736","9846"
"4423500","19431","29363"
"4423500","1962","21092"
"4423500","2128","11328"
"4423500","22552","28481"
"4423500","23284","11951"
"4423500","24193","1366"
"4423500","24887","1630"
"4423500","29490","4147"
"4423500","4147","29490"
"4423500","5799","11029"
"4423500","5848","10151"
"4423500","6911","29490"
"4423500","8643","23779"
"4423500","9111","17959"
"4423500","9829","9030"
"4447000","155","11328"
"4447000","25488","11060"
"4447000","3627","10193"
"4447000","489","28662"
"4447000","5254","12795"
"4447000","62","25669"
"4447000","6672","11060"
"4447000","7868","9899"
"4447000","8005","3135"
"4454500","12220","11448"
"4454500","16343","1666"
"4454500","17783","11781"
"4454500","23214","11781"
"4454500","23284","11951"
"4454500","23662","10393"
"4454500","24506","16768"
"4454500","26114","12865"
"4454500","2655","16768"
"4454500","28184","5131"
"4454500","3719","24409"
"4454500","4059","1773"
"4454500","9030","9829"
"4475750","10480","27328"
"4475750","10532","10193"
"4475750","11080","17959"
"4475750","11176","12394"
"4475750","11328","12209"
"4475750","11329","11951"
"4475750","11670","18491"
"4475750","12068","19166"
"4475750","12162","14567"
"4475750","12243","19772"
"4475750","12758","12795"
"4475750","12977","14922"
"4475750","13450","16009"
"4475750","13592","11410"
"4475750","13888","10066"
"4475750","14020","4039"
"4475750","14153","10635"
"4475750","14261","17061"
"4475750","14265","17590"
"4475750","14266","17402"
"4475750","14486","10258"
"4475750","14573","19574"
"4475750","14580","10171"
"4475750","14917","14065"
"4475750","14976","1119"
"4475750","15258","3536"
"4475750","15345","18572"
"4475750","15584","7061"
"4475750","15617","27096"
"4475750","15934","12899"
"4475750","15935","11029"
"4475750","16009","13450"
"4475750","16500","10151"
"4475750","1666","10635"
"4475750","1731","10082"
"4475750","17732","15921"
"4475750","17783","11781"
"4475750","17958","22099"
"4475750","17959","1731"
"4475750","18024","3438"
"4475750","1803","2179"
"4475750","18712","26737"
"4475750","18730","14182"
"4475750","18805","17214"
"4475750","18990","16854"
"4475750","19421","22313"
"4475750","19431","29363"
"4475750","19539","2513"
"4475750","19973","10740"
"4475750","20146","15344"
"4475750","2033","5268"
"4475750","20456","26298"
"4475750","20979","10635"
