"itemid","similar_item"
"213682","213664"
"213683","195385"
"213684","213682"
"213686","204896"
"213688","213247"
"213689","214640"
"213690","229318"
"213691","213690"
"213692","219904"
"213695","213669"
"213696","204889"
"213697","210978"
"213698","213741"
"213699","213698"
"213700","213679"
"213701","213703"
"213702","225551"
"213703","213701"
"213704","213724"
"213705","206479"
"213706","213705"
"213707","213708"
"213708","213707"
"213709","214459"
"213710","213676"
"213711","213712"
"213712","206023"
"213713","191067"
"213714","204523"
"213715","213716"
"213716","213715"
"213717","213708"
"213718","213703"
"213719","209830"
"213720","212894"
"213721","213708"
"213722","213730"
"213723","213724"
"213724","213704"
"213725","213724"
"213726","213705"
"213727","186104"
"213728","213730"
"213729","213712"
"213730","213728"
"213731","213677"
"213733","206872"
"213734","210465"
"213737","199000"
"213738","213739"
"213739","202258"
"213740","204889"
"213741","213698"
"213742","197081"
"213743","212645"
"213744","204889"
"213745","213698"
"213746","207053"
"213747","204276"
"213749","211829"
"213750","207095"
"213751","225261"
"213752","204889"
"213753","230753"
"213755","209512"
"213756","215944"
"213757","205899"
"213758","223209"
"213759","215781"
"213760","221349"
"213761","223194"
"213763","214078"
"213770","213855"
"213772","205668"
"213773","213738"
"213774","204459"
"213776","213361"
"213778","213776"
"213779","207498"
"213780","209603"
"213781","197759"
"213782","209443"
"213783","216559"
"213784","213785"
"213785","213784"
"213786","213787"
"213787","213786"
"213790","213791"
"213791","213790"
"213792","211094"
"213793","213791"
"213795","214919"
"213796","207952"
"213803","213531"
"213804","232906"
"213805","199373"
"213806","221355"
"213807","217716"
"213808","214149"
"213809","210975"
"213810","210412"
"213811","204184"
"213813","213808"
"213814","212174"
"213815","213825"
"213816","223028"
"213817","206009"
"213818","186107"
"213819","223293"
"213820","200911"
"213821","213822"
"213822","213821"
"213823","213822"
"213824","213823"
"213825","213815"
"213826","213827"
"213827","213826"
"213828","217916"
"213829","213831"
"213830","215751"
"213831","213829"
"213832","213835"
"213833","223308"
"213834","213835"
"213835","213834"
"213836","206009"
"213837","204265"
"213838","213829"
"213841","214296"
"213842","208088"
"213845","214261"
"213848","226032"
"213849","214161"
"213853","215625"
"213855","225790"
"213856","204158"
"213857","213858"
"213858","213857"
"213888","183463"
"213890","216278"
"213893","211042"
"213894","224696"
"213895","227705"
"213898","228573"
"213901","217763"
"213903","214094"
"213906","220392"
"213907","213101"
"213908","174205"
"213910","212204"
"213914","215501"
"213915","215217"
"213916","223260"
"213921","217550"
"213925","201391"
"213931","217704"
"213932","222745"
"213934","225602"
"213938","213939"
"213939","213938"
"213943","214114"
"213944","208827"
"213945","198575"
"213946","208088"
"213948","215715"
"213949","209603"
"213950","213948"
"213952","216201"
"213970","213972"
"213971","213970"
"213972","213970"
"213981","213784"
"213982","217143"
"213987","201778"
"213993","217092"
"213994","211940"
"213996","202657"
"213999","214551"
"214000","223981"
"214001","211601"
"214015","214016"
"214016","214015"
"214021","230567"
"214022","214023"
"214023","205536"
"214026","214023"
"214045","223192"
"214046","215307"
"214047","202421"
"214048","199008"
"214049","214050"
"214050","214049"
"214051","216202"
"214052","229842"
"214053","213790"
"214054","215873"
"214055","202260"
"214056","220425"
"214057","215309"
"214062","223733"
"214063","215477"
"214068","190799"
"214069","214260"
"214073","217329"
"214074","216203"
"214075","223270"
"214076","209045"
"214077","216204"
"214078","213763"
"214079","214212"
"214083","226089"
"214086","207551"
"214088","218100"
"214089","213355"
"214091","201920"
"214092","216205"
"214094","216206"
"214095","212477"
"214096","213281"
"214097","194295"
"214098","205325"
"214099","206284"
"214101","186246"
"214102","222276"
"214103","208817"
"214104","217243"
"214105","224144"
"214106","216251"
"214107","228154"
"214108","227030"
"214109","214382"
"214110","224387"
"214111","211824"
"214112","214115"
"214114","213943"
"214115","214112"
"214116","213126"
"214117","216694"
"214118","216694"
"214119","214512"
"214120","215020"
"214121","214130"
"214122","207244"
"214124","223176"
"214125","204673"
"214127","189737"
"214128","216123"
"214129","218340"
"214130","213321"
"214131","220479"
"214132","205875"
"214133","227318"
"214134","216546"
"214135","213806"
"214136","192825"
"214137","209130"
"214138","220958"
"214140","219185"
"214142","217171"
"214143","208049"
"214144","218274"
"214145","207050"
"214146","213249"
"214147","222738"
"214148","215632"
"214149","217016"
"214150","219385"
"214151","201062"
"214152","205297"
"214153","216526"
"214154","203325"
"214155","218594"
"214156","189737"
"214157","213321"
"214158","218928"
"214159","204395"
"214160","215448"
"214161","211146"
"214162","220764"
"214163","204673"
"214164","220693"
"214165","210990"
"214166","203790"
"214167","214162"
"214168","213811"
"214169","214398"
"214170","206598"
"214171","225728"
"214172","214149"
"214173","212206"
"214174","209368"
"214175","208035"
"214176","199818"
"214177","219260"
"214179","214167"
"214180","218333"
"214181","221756"
"214182","192372"
"214184","214828"
"214185","214186"
"214186","214185"
"214187","214186"
"214188","215070"
"214190","214119"
"214193","214194"
"214194","214119"
"214201","216207"
"214202","206576"
"214205","215348"
"214208","216208"
"214209","215348"
"214212","215075"
"214213","212772"
"214216","216209"
"214217","216210"
"214222","202679"
"214233","201653"
"214234","210284"
"214235","221122"
"214236","222920"
"214237","229081"
"214238","220020"
"214239","194364"
"214245","201589"
"214246","212772"
"214249","228340"
"214251","220020"
"214252","214239"
"214253","194570"
"214254","204326"
"214255","207050"
"214256","220020"
"214257","206019"
"214258","190120"
"214259","215892"
"214260","205498"
"214261","213845"
"214262","215873"
"214263","209498"
"214264","218828"
"214265","218828"
"214266","209805"
"214267","214269"
"214268","222530"
"214269","214267"
"214272","211992"
"214281","212739"
"214296","213841"
"214299","214435"
"214300","216211"
"214301","216211"
"214302","215665"
"214305","217655"
"214306","205494"
"214307","216113"
"214310","214725"
"214312","220487"
"214313","205641"
"214315","214363"
"214316","224236"
"214317","218827"
"214318","229635"
"214321","215364"
"214323","214324"
"214324","214323"
"214325","229678"
"214326","209586"
"214328","214321"
"214333","214376"
"214335","212032"
"214337","202173"
"214338","198060"
"214342","216310"
"214343","219536"
"214344","229038"
"214346","212898"
"214347","207712"
"214348","229678"
"214349","205212"
"214350","212903"
"214351","216276"
"214352","208088"
"214353","212120"
"214354","214355"
"214355","214354"
"214356","209421"
"214358","212837"
"214360","215143"
"214362","221889"
"214363","195134"
"214364","173579"
"214365","216078"
"214367","216288"
"214368","212951"
"214370","219090"
"214372","194332"
"214374","202421"
"214375","214354"
"214376","216103"
"214377","216327"
"214379","216780"
"214380","221280"
"214382","210513"
"214383","225790"
"214385","214324"
"214386","219901"
"214388","214321"
"214389","203541"
"214390","209370"
"214391","206194"
"214392","205817"
"214393","208247"
"214395","214598"
"214396","217592"
"214398","214169"
"214399","222283"
"214401","217727"
"214403","218907"
"214404","203860"
"214405","209603"
"214406","216198"
"214407","199648"
"214408","229555"
"214410","209603"
"214411","210930"
"214412","219552"
"214413","226926"
"214414","215926"
"214415","208785"
"214418","214595"
"214419","213071"
"214423","214919"
"214430","219710"
"214431","216489"
"214433","214435"
"214434","201604"
"214435","228502"
"214436","214581"
"214437","214817"
"214439","214440"
"214440","214439"
"214441","214431"
"214443","214447"
"214444","214447"
"214445","214447"
"214446","214445"
"214447","214443"
"214448","214447"
"214449","207868"
"214450","204543"
"214451","214447"
"214452","219087"
"214454","212295"
"214455","215304"
"214459","214460"
"214460","217655"
"214461","214597"
"214462","218802"
"214463","216211"
"214465","215105"
"214485","222968"
"214492","225352"
"214496","214862"
"214497","214498"
"214498","214499"
"214499","214498"
"214500","226092"
"214501","212473"
"214502","214501"
"214505","211540"
"214506","216213"
"214512","216214"
"214514","216215"
"214515","215496"
"214516","220890"
"214520","207868"
"214521","204698"
"214522","214380"
"214523","214593"
"214528","216852"
"214529","213200"
"214530","222525"
"214532","214498"
"214533","215952"
"214534","218603"
"214535","219739"
"214536","214537"
"214537","217893"
"214539","217880"
"214540","217899"
"214541","212975"
"214542","222421"
"214543","223179"
"214544","214540"
"214545","216600"
"214546","223249"
"214547","222680"
"214548","167078"
"214549","211823"
"214551","213999"
"214552","214556"
"214554","214556"
"214555","214556"
"214556","214554"
"214559","219747"
"214561","217574"
"214562","212477"
"214564","211853"
"214568","208107"
"214569","204057"
"214570","216216"
"214579","202421"
"214580","214386"
"214581","221679"
"214582","218098"
"214583","217727"
"214584","215459"
"214586","214379"
"214587","217173"
"214588","220535"
"214589","190714"
"214590","215748"
"214591","194842"
"214592","209603"
"214593","214580"
"214594","204193"
"214595","214418"
"214596","219552"
"214597","223057"
"214598","206471"
"214600","214698"
"214604","216420"
"214606","225580"
"214607","214625"
"214609","209547"
"214610","195445"
"214611","204755"
"214612","215642"
"214614","229362"
"214616","202467"
"214617","214098"
"214618","214418"
"214620","213001"
"214622","220987"
"214625","214418"
"214626","213728"
"214627","226957"
"214628","223722"
"214629","203790"
"214630","201934"
"214632","214600"
"214633","194356"
"214635","216559"
"214636","224727"
"214637","212049"
"214640","213689"
"214641","214643"
"214643","214641"
"214648","196463"
"214649","196463"
"214652","196463"
"214656","218385"
"214659","214660"
"214660","214661"
"214661","214660"
"214662","203242"
"214664","227099"
"214665","214664"
"214667","222784"
"214670","209947"
"214671","200962"
"214672","212335"
"214673","205212"
"214674","214700"
"214675","214678"
"214676","217982"
"214677","216770"
"214678","214681"
"214679","215746"
"214680","214682"
"214681","214678"
"214682","214680"
"214684","214678"
"214685","214682"
"214686","214687"
"214687","199236"
"214688","214692"
"214689","214692"
"214690","214691"
"214691","214692"
"214692","214688"
"214693","221626"
"214697","204556"
"214698","214600"
"214700","224573"
"214701","220791"
"214703","196920"
"214704","196930"
"214705","214820"
"214706","214821"
"214708","214703"
"214709","214704"
"214711","197762"
"214712","220950"
"214715","214716"
"214716","210964"
"214720","183505"
"214725","227871"
"214726","198397"
"214727","207244"
"214728","208804"
"214741","218627"
"214743","208448"
"214745","215364"
"214746","218328"
"214747","218501"
"214749","220950"
"214750","204673"
"214751","221135"
"214752","212049"
"214753","215642"
"214754","223396"
"214756","220950"
"214757","216426"
"214758","219162"
"214759","201061"
"214760","229137"
"214761","220059"
"214762","230215"
"214763","214764"
"214764","218724"
"214765","214768"
"214766","214767"
"214767","214768"
"214768","214767"
"214769","214770"
"214770","214769"
"214771","205817"
"214772","214754"
"214773","214777"
"214775","214391"
"214777","216123"
"214778","221680"
"214779","206598"
"214780","217727"
"214781","225411"
"214782","216317"
"214783","218111"
"214784","208968"
"214787","217727"
"214788","208272"
"214789","220499"
"214790","206530"
"214791","214788"
"214792","214834"
"214793","220955"
"214794","204250"
"214795","207048"
"214797","220509"
"214798","226947"
"214799","210462"
"214801","214781"
"214803","214299"
"214804","216450"
"214805","216251"
"214815","216093"
"214817","214437"
"214819","217868"
"214820","227506"
"214821","214706"
"214823","216685"
"214827","208455"
"214828","214184"
"214831","208088"
"214834","192136"
"214835","206033"
"214839","209685"
"214841","205087"
"214843","217181"
"214845","209787"
"214855","204495"
"214862","214864"
"214863","214864"
"214864","214863"
"214865","205901"
"214871","207156"
"214872","195348"
"214873","211884"
"214874","218520"
"214875","215234"
"214876","209396"
"214877","217865"
"214878","209576"
"214879","229364"
"214880","222576"
"214881","197147"
"214882","210925"
"214883","221069"
"214884","214674"
"214885","215310"
"214886","232854"
"214887","214885"
"214888","220328"
"214889","214887"
"214890","214355"
"214891","204785"
"214892","198029"
"214893","211115"
"214894","211113"
"214895","220356"
"214896","217586"
"214898","208088"
"214899","205074"
"214900","214880"
"214901","209043"
"214902","216429"
"214903","214905"
"214904","215864"
"214905","224716"
"214906","227993"
"214907","205813"
"214909","212494"
"214910","214947"
"214911","205485"
"214912","214911"
"214914","214915"
"214915","214302"
"214916","201930"
"214919","217469"
"214921","161404"
"214922","214921"
"214923","219409"
"214924","219216"
"214925","186740"
"214927","161404"
"214929","218057"
"214931","216217"
"214938","215031"
"214939","206265"
"214941","220042"
"214942","213828"
"214945","219590"
"214946","201537"
"214947","214910"
"214948","223802"
"214949","182162"
"214950","216218"
"214957","225682"
"214958","225224"
"214962","196009"
"214964","216219"
"214965","214964"
"214966","187854"
"214967","196593"
"214970","216985"
"214971","216986"
"214972","229835"
"214975","207639"
"214976","219445"
"214979","216220"
"214980","215667"
"214981","214982"
"214982","214981"
"214983","214985"
"214984","214985"
"214985","214984"
"214986","214987"
"214987","214986"
"214988","214989"
"214989","214988"
"214990","214992"
"214991","214992"
"214992","214991"
"214994","218935"
"214995","202467"
"214996","197170"
"214997","223003"
"214998","232231"
"215000","221677"
"215001","221649"
"215002","222525"
"215003","194198"
"215005","221897"
"215006","212137"
"215008","220223"
"215012","161404"
"215015","217521"
"215016","231916"
"215017","206971"
"215018","228154"
"215019","229635"
"215020","193994"
"215021","215025"
"215022","207650"
"215024","215025"
"215025","215024"
"215027","216221"
"215028","216222"
"215029","216222"
"215030","216224"
"215031","213628"
"215041","216225"
"215042","216340"
"215045","232382"
"215046","216226"
"215047","216227"
"215048","218805"
"215052","216341"
"215056","216342"
"215057","217081"
"215060","216228"
"215061","216343"
"215063","219449"
"215064","212994"
"215065","216229"
"215066","216348"
"215070","214188"
"215075","214212"
"215103","214202"
"215104","216230"
"215105","190387"
"215109","216160"
"215119","186740"
"215120","216232"
"215122","155995"
"215123","202326"
"215124","215552"
"215127","215442"
"215128","209603"
"215131","216233"
"215132","223540"
"215133","161404"
"215134","204057"
"215136","205817"
"215137","205817"
"215139","220272"
"215140","204785"
"215141","215864"
"215142","222331"
"215143","194944"
"215144","224823"
"215145","215146"
"215146","215145"
"215147","214641"
"215148","215150"
"215149","215150"
"215150","215148"
"215151","218285"
"215152","207468"
"215153","215154"
"215154","215153"
"215156","215872"
"215157","215731"
"215158","215159"
"215159","215158"
"215160","215161"
"215161","215160"
"215162","215811"
"215163","215781"
"215164","218291"
"215167","216234"
"215169","221636"
"215172","215506"
"215173","218794"
"215177","211889"
"215178","213388"
"215180","206673"
"215183","226941"
"215184","216784"
"215185","220964"
"215186","215180"
"215188","205087"
"215189","190797"
"215190","215188"
"215193","206673"
"215194","223742"
"215195","203541"
"215196","223720"
"215197","209146"
"215198","207616"
"215199","209603"
"215200","215201"
"215201","215200"
"215207","228754"
"215208","206504"
"215209","215143"
"215210","217429"
"215217","200420"
"215223","199000"
"215224","215223"
"215225","225014"
"215229","195750"
"215230","213007"
"215232","215233"
"215233","215232"
"215234","217109"
"215235","214498"
"215236","221923"
"215237","227212"
"215238","208713"
"215242","214259"
"215243","209149"
"215244","208320"
"215245","208827"
"215246","229441"
"215247","220389"
"215248","215458"
"215250","208524"
"215251","199129"
"215253","201776"
"215254","227858"
"215255","221918"
"215257","202841"
"215260","200130"
"215261","202467"
"215265","211004"
"215269","214159"
"215270","217916"
"215271","215633"
"215272","215273"
"215273","224483"
"215281","232237"
"215283","216011"
"215290","212968"
"215291","221221"
"215292","220731"
"215294","207551"
"215295","207551"
"215296","206685"
"215299","196239"
"215300","202864"
"215302","201014"
"215303","212181"
"215304","229965"
"215305","205831"
"215306","225615"
"215307","215305"
"215308","215314"
"215309","216776"
"215310","214885"
"215311","216779"
"215312","207551"
"215313","218012"
"215314","224727"
"215315","206504"
"215316","207054"
"215317","215318"
"215318","207551"
"215319","218012"
"215322","215324"
"215323","215324"
"215324","215323"
"215326","215344"
"215327","215346"
"215328","204873"
"215329","223160"
"215336","203380"
"215339","180441"
"215340","215346"
"215341","211681"
"215342","215328"
"215343","220380"
"215344","215326"
"215345","211833"
"215346","215327"
"215347","221991"
"215348","219825"
"215349","216237"
"215350","222544"
"215351","216284"
"215356","214598"
"215357","210213"
"215358","210498"
"215364","216460"
"215366","214598"
"215375","208545"
"215379","215380"
"215380","215379"
"215381","207458"
"215382","215386"
"215383","215385"
"215384","215385"
"215385","215384"
"215386","215385"
"215387","215383"
"215388","210252"
"215389","215384"
"215390","220535"
"215391","215393"
"215392","215394"
"215393","215394"
"215394","215393"
"215395","229282"
"215396","215397"
"215397","215396"
"215398","215547"
"215399","215400"
"215400","215399"
"215407","202637"
"215408","217579"
"215410","201168"
"215411","229537"
"215418","219536"
"215426","190510"
"215427","213018"
"215431","220934"
"215432","213161"
"215434","210498"
"215437","212367"
"215440","217489"
"215442","208846"
"215443","220153"
"215448","214160"
"215449","213479"
"215453","217511"
"215454","207043"
"215455","209396"
"215457","196770"
"215458","215248"
"215459","226698"
"215463","216345"
"215470","215684"
"215476","217469"
"215477","214063"
"215478","224069"
"215479","221016"
"215480","187108"
"215481","208398"
"215488","215496"
"215493","215494"
"215494","215493"
"215495","214515"
"215496","215564"
"215500","215501"
"215501","215500"
"215502","224605"
"215503","230296"
"215505","204403"
"215506","230367"
"215507","171384"
"215509","216618"
"215510","187306"
"215511","208119"
"215513","161404"
"215519","193056"
"215520","226609"
"215521","215530"
"215522","199000"
"215523","201134"
"215524","221350"
"215525","232428"
"215526","208409"
"215527","199825"
"215528","213247"
"215529","223860"
"215530","209396"
"215531","215196"
"215532","220945"
"215533","216421"
"215534","188385"
"215535","224287"
"215536","220291"
"215537","218796"
"215538","221779"
"215539","202545"
"215541","221667"
"215542","222137"
"215543","223314"
"215544","211697"
"215545","209061"
"215546","190120"
"215547","199821"
"215549","210341"
"215550","212772"
"215551","212846"
"215552","216748"
"215553","215552"
"215557","215558"
"215558","211893"
"215559","210457"
"215560","216964"
"215563","229841"
"215564","215496"
"215567","198937"
"215568","216530"
"215569","222181"
"215571","201014"
"215575","200564"
"215576","188313"
"215577","218277"
"215579","219198"
"215580","217955"
"215584","211063"
"215585","227649"
"215586","229518"
"215587","227602"
"215588","216335"
"215589","217555"
"215591","215592"
"215592","215591"
"215594","224989"
"215595","224983"
"215596","202705"
"215597","219066"
"215599","222047"
"215603","219544"
"215604","215657"
"215605","211430"
"215606","216748"
"215607","212566"
"215608","217916"
"215609","215610"
"215610","215609"
"215611","218828"
"215612","211456"
"215613","212750"
"215614","215613"
"215615","215635"
"215616","214581"
"215617","212808"
"215618","219091"
"215619","196591"
"215621","221152"
"215622","230548"
"215623","215625"
"215624","216913"
"215625","213853"
"215626","216405"
"215627","222880"
"215628","222284"
"215629","219091"
"215631","211671"
"215632","216936"
"215633","217916"
"215635","215615"
"215638","209408"
"215640","209957"
"215642","211833"
"215643","215632"
"215645","220328"
"215646","215665"
"215648","217096"
"215649","217279"
"215650","215651"
"215651","215650"
"215656","216865"
"215657","215604"
"215660","187713"
"215661","215662"
"215662","215661"
"215663","217427"
"215665","204724"
"215666","228548"
"215667","214980"
"215683","208065"
"215684","215688"
"215685","215684"
"215686","217750"
"215687","205625"
"215688","215684"
"215689","216289"
"215690","221964"
"215691","215791"
"215692","214643"
"215693","221969"
"215694","214643"
"215695","193932"
"215696","206034"
"215697","218361"
"215699","205817"
"215700","205212"
"215701","196591"
"215703","215875"
"215704","212669"
"215706","202796"
"215707","219896"
"215708","219949"
"215709","215708"
"215710","211853"
"215711","220265"
"215713","205817"
"215714","215723"
"215715","217723"
"215716","205817"
"215717","202796"
"215718","219904"
"215719","219396"
"215723","205817"
"215724","205817"
"215726","205817"
"215729","205817"
"215731","221896"
"215732","219764"
"215733","216068"
"215734","205212"
"215735","216559"
"215736","229248"
"215737","229052"
"215739","209865"
"215740","203270"
"215742","215880"
"215744","201455"
"215746","217946"
"215748","219906"
"215751","219512"
"215759","216545"
"215760","215872"
"215761","221937"
"215763","215773"
"215766","200128"
"215772","222473"
"215773","215763"
"215775","219313"
"215776","215772"
"215777","204698"
"215778","222713"
"215780","229429"
"215781","222017"
"215782","204785"
"215786","219955"
"215791","215794"
"215794","215791"
"215798","215791"
"215804","215791"
"215809","215812"
"215811","205817"
"215812","215815"
"215814","215812"
"215815","214418"
"215816","228515"
"215817","221065"
"215824","224251"
"215825","196930"
"215835","232429"
"215837","196591"
"215839","201649"
"215848","228754"
"215852","214914"
"215857","215848"
"215859","204161"
"215860","199000"
"215861","218298"
"215862","215864"
"215863","222888"
"215864","215862"
"215866","201080"
"215867","215775"
"215868","229974"
"215869","215882"
"215872","228743"
"215873","228166"
"215874","204698"
"215875","215703"
"215877","215706"
"215878","215872"
"215879","196591"
"215880","215742"
"215882","196591"
"215883","201080"
"215887","201420"
"215890","212258"
"215891","215699"
"215892","200504"
"215893","206730"
"215896","211632"
"215897","215869"
"215898","232571"
"215899","212686"
"215900","214418"
"215901","222283"
"215902","216278"
"215903","206606"
"215904","218251"
"215905","220652"
"215925","200208"
"215926","215997"
"215927","215932"
"215930","208086"
"215932","215927"
"215942","228154"
"215943","208442"
"215944","213756"
"215946","216346"
"215950","215569"
"215952","210901"
"215953","207244"
"215954","215958"
"215955","215959"
"215956","221007"
"215957","215956"
"215958","215954"
"215959","215955"
"215978","215979"
"215979","215978"
"215980","215552"
"215982","215983"
"215983","217769"
"215984","209172"
"215985","204950"
"215986","205122"
"215990","215864"
"215991","201604"
"215992","221155"
"215993","215994"
"215994","215993"
"215995","215994"
"215996","224588"
"215997","215926"
"215998","204546"
"215999","220140"
"216000","212989"
"216003","228769"
"216011","224339"
"216012","205817"
"216013","216014"
"216014","216013"
"216016","213525"
"216046","227857"
"216047","222350"
"216053","191067"
"216057","219440"
"216059","215109"
"216061","214700"
"216062","216063"
"216063","216064"
"216064","216063"
"216065","213479"
"216068","220487"
"216069","216320"
"216070","210957"
"216071","218308"
"216072","218092"
"216073","208088"
"216074","215364"
"216075","220487"
"216076","214370"
"216077","217712"
"216078","214365"
"216079","216081"
"216080","223789"
"216081","216151"
"216082","214144"
"216083","216808"
"216085","192427"
"216086","192427"
"216091","208964"
"216093","214815"
"216094","216416"
"216096","221711"
"216097","218782"
"216103","203908"
"216104","213498"
"216105","206681"
"216106","203249"
"216107","218687"
"216108","208785"
"216110","222074"
"216111","202545"
"216112","220943"
"216113","214307"
"216114","221786"
"216115","208107"
"216116","206194"
"216117","221135"
"216118","198961"
"216119","205215"
"216120","216305"
"216121","192115"
"216122","219489"
"216123","214777"
"216124","224751"
"216125","225397"
"216126","216319"
"216127","216549"
"216128","206993"
"216129","216132"
"216130","190510"
"216131","190037"
"216132","216129"
"216133","216124"
"216134","214632"
"216135","219969"
"216136","216137"
"216137","216136"
"216138","205085"
"216140","223841"
"216141","220494"
"216142","216141"
"216143","213537"
"216144","210969"
"216145","221135"
"216147","197762"
"216148","204673"
"216149","204673"
"216150","207570"
"216151","214144"
"216152","216450"
"216153","221084"
"216154","216239"
"216155","212722"
"216158","209333"
"216160","215109"
"216162","200420"
"216169","216170"
"216170","216169"
"216171","216871"
"216172","211788"
"216173","214350"
"216174","218589"
"216176","216922"
"216178","212171"
"216179","219535"
"216180","211005"
"216181","218594"
"216182","192430"
"216183","226916"
"216184","199639"
"216185","214501"
"216186","224797"
"216190","207325"
"216191","219133"
"216194","221372"
"216197","207922"
"216198","223388"
"216199","200674"
"216200","187857"
"216201","213952"
"216202","214051"
"216203","214074"
"216204","214077"
"216205","214092"
"216206","214094"
"216207","214201"
"216208","214208"
"216209","214216"
"216210","214217"
"216211","214301"
"216213","214506"
"216214","214512"
"216215","214514"
"216216","214570"
"216217","214931"
"216218","214950"
"216219","214964"
"216220","214979"
"216221","215027"
"216222","215029"
"216224","215030"
"216225","215041"
"216226","215046"
"216227","215047"
"216228","215060"
"216229","215065"
"216230","215104"
"216232","215120"
"216233","215131"
"216234","215167"
"216236","213333"
"216237","215349"
"216239","214501"
"216240","228166"
"216241","218168"
"216242","221626"
"216243","216320"
"216244","217714"
"216245","216072"
"216246","208088"
"216247","216911"
"216248","222038"
"216249","227747"
"216250","214150"
"216251","209950"
"216252","192427"
"216253","216249"
"216254","226408"
"216255","210498"
"216256","192829"
"216257","217711"
"216258","216069"
"216259","224741"
"216260","216531"
"216261","210928"
"216262","228464"
"216263","216264"
"216264","216263"
"216265","204042"
"216266","216267"
"216267","216266"
"216268","216269"
"216269","216268"
"216270","216271"
"216271","216270"
"216273","216073"
"216274","204741"
"216275","216276"
"216276","216275"
"216277","228582"
"216278","212836"
"216279","219488"
"216280","195853"
"216284","219888"
"216288","214746"
"216289","216547"
"216290","216450"
"216291","208088"
"216292","225542"
"216293","216294"
"216294","216293"
"216295","216296"
"216296","216295"
"216297","216120"
"216298","215781"
"216299","216305"
"216300","216302"
"216301","221358"
"216302","216305"
"216303","218937"
"216304","210462"
"216305","216299"
"216306","210462"
"216307","216528"
"216308","216305"
"216309","216305"
"216310","214342"
"216315","216318"
"216316","229486"
"216317","216318"
"216318","216317"
"216319","216305"
"216320","221734"
"216321","216131"
"216322","218271"
"216323","194356"
"216324","218827"
"216325","224065"
"216326","220479"
"216327","220953"
"216328","221488"
"216331","202414"
"216332","219898"
"216333","215247"
"216334","216335"
"216335","216334"
"216336","216338"
"216337","216336"
"216338","205817"
"216339","219092"
"216340","215042"
"216341","215052"
"216342","215056"
"216343","215061"
"216344","215248"
"216345","215463"
"216346","215946"
"216347","217553"
"216348","216349"
"216349","216348"
"216397","167078"
"216398","214877"
"216399","216401"
"216400","199129"
"216401","223176"
"216402","217848"
"216403","204889"
"216404","222563"
"216405","212609"
"216408","196372"
"216409","200130"
"216410","199129"
"216411","213518"
"216412","199648"
"216413","218378"
"216415","216403"
"216416","216094"
"216420","215715"
"216421","218006"
"216422","218883"
"216423","225589"
"216424","216423"
"216425","216429"
"216426","216431"
"216429","216425"
"216430","216284"
"216431","216426"
"216434","209947"
"216436","216437"
"216437","216436"
"216438","229684"
"216439","216691"
"216440","218012"
"216449","225863"
"216450","216152"
"216452","216453"
"216453","216452"
"216454","185204"
"216456","206897"
"216457","193994"
"216458","193994"
"216459","216460"
"216460","215364"
"216464","207353"
"216465","216469"
"216466","208785"
"216467","196236"
"216469","216510"
"216470","214604"
"216472","204052"
"216476","216647"
"216478","216644"
"216479","216504"
"216480","216478"
"216481","216644"
"216489","216478"
"216490","217032"
"216503","222041"
"216504","216480"
"216505","226956"
"216506","216507"
"216507","216506"
"216508","214598"
"216510","217589"
"216511","215143"
"216512","216651"
"216513","206551"
"216514","209176"
"216516","216510"
"216517","223740"
"216518","201610"
"216520","220494"
"216521","216129"
"216522","220494"
"216523","220668"
"216524","207938"
"216525","200090"
"216526","216307"
"216527","200431"
"216528","216307"
"216529","206828"
"216530","224455"
"216531","225530"
"216532","222088"
"216533","205556"
"216534","219091"
"216535","210506"
"216536","211521"
"216537","209207"
"216538","201529"
"216539","217732"
"216540","215638"
"216541","213321"
"216542","212116"
"216543","205367"
"216544","214418"
"216545","215759"
"216546","190841"
"216547","216546"
"216548","214600"
"216549","217734"
"216550","209147"
"216551","207745"
"216552","222651"
"216553","206479"
"216554","195790"
"216556","209763"
"216557","230525"
"216559","224472"
"216572","232229"
"216573","216777"
"216574","216575"
"216575","216574"
"216577","216624"
"216578","216625"
"216579","220031"
"216596","216517"
"216600","211932"
"216601","217013"
"216603","218594"
"216604","215066"
"216605","216606"
"216606","216605"
"216609","213857"
"216610","217469"
"216613","204724"
"216615","217703"
"216616","208997"
"216617","222968"
"216618","222968"
"216620","216579"
"216624","216577"
"216625","216578"
"216635","216637"
"216637","219237"
"216639","199540"
"216640","216639"
"216641","216642"
"216642","216644"
"216643","208597"
"216644","216642"
"216645","216476"
"216647","216476"
"216649","221145"
"216650","216651"
"216651","216650"
"216652","216660"
"216653","205494"
"216654","216644"
"216658","216660"
"216659","231384"
"216660","216662"
"216661","195331"
"216662","216660"
"216663","216672"
"216664","223451"
"216665","228436"
"216666","207594"
"216667","216671"
"216668","229528"
"216669","224330"
"216670","216929"
"216671","207369"
"216672","216663"
"216673","210462"
"216674","203241"
"216675","214162"
"216676","216667"
"216677","208639"
"216678","191820"
"216682","161404"
"216683","216684"
"216684","208895"
"216685","214823"
"216686","216687"
"216687","216686"
"216688","220362"
"216690","227943"
"216691","202054"
"216694","214118"
"216696","206081"
"216697","216613"
"216700","205379"
"216705","213795"
"216708","202987"
"216711","201916"
"216712","201919"
"216713","226566"
"216714","184583"
"216715","215665"
"216719","197480"
